gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,20170101T00:00:49.296742000Z_170.150.77.230.s2c_ndttrace,0,0,a-->b,1,0.000000,0.072727,8,8,0,6,0,1,0.140625,6,1.000000,6,0.421875,6,0.421875
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,9,55,9,55,9,55,50689.862739,-1.000000,-1,0.265625,50689.862739,6,1.000000
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,20170101T00:02:54.257140000Z_45.56.98.222.s2c_ndttrace,0,0,b-->a,1,0.068966,0.142857,7,7,0,6,2,5,0.125000,5,0.968750,5,0.765625,5,0.765625
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,29,35,29,35,29,35,28634.377136,-1.000000,-1,0.453125,28634.377136,5,0.968750
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,20170101T00:12:54.282359000Z_45.56.98.222.s2c_ndttrace,0,0,b-->a,1,0.200000,0.142857,10,10,0,6,2,4,0.148649,4,0.972973,4,0.648649,4,0.648649
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,25,49,25,49,25,49,49442.211656,-1.000000,-1,0.391892,45018.900087,4,0.972973
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,20170101T00:13:21.615807000Z_170.150.77.230.s2c_ndttrace,0,0,a-->b,1,-1.000000,-1.000000,-1,-1,0,3,2,3,0.017738,3,0.984479,3,0.090909,3,0.073171
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,20,431,20,431,20,431,452151.525406,-1.000000,-1,0.037694,452146.936826,3,0.984479
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,20170101T00:22:54.374345000Z_45.56.98.222.s2c_ndttrace,0,0,b-->a,1,0.047619,0.181818,5,5,0,6,2,5,0.139535,5,0.930233,5,0.744186,5,0.744186
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,21,22,21,22,21,22,19464.978424,-1.000000,-1,0.418605,19464.878215,5,0.930233
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-acc02-ndt-0000.tgz,20170101T00:26:15.709664000Z_170.150.77.230.s2c_ndttrace,0,0,a-->b,0,0.000000,0.015873,7,7,0,0,0,1,0.108108,6,0.986486,6,0.351351,6,0.351351
